0.9072	9.6336
0.972	9.0516
1.0368	9.0947
1.1016	10.2521
1.1664	12.5095
1.2312	11.7847
1.296	10.0895
1.3608	11.8646
1.4256	13.5487
1.4904	15.0544
1.5552	14.1409
1.62	16.2821
1.6848	19.8793
1.7496	24.0531
1.8144	26.2358
1.8792	29.2515
1.944	36.713
2.0088	45.9384
2.0736	57.3641
2.1384	66.5847
2.2032	88.7028
2.268	110.0903
2.3328	128.9026
2.3976	134.7896
2.4624	129.4089
2.5272	117.2613
2.592	99.1336
2.6568	82.0576
2.7216	72.6537
2.7864	65.3376
2.8512	63.0291
2.916	60.5586
2.9808	58.0894
3.0456	50.9306
3.1104	44.0305
3.1752	34.643
3.24	31.2972
3.3048	34.2552
3.3696	34.9493
3.4344	36.296
3.4992	45.0958
3.564	57.0675
3.6288	70.7187
3.6936	84.5688
3.7584	95.8638
3.8232	87.707
3.888	71.3644
3.9528	51.1853
4.0176	41.9466
4.0824	31.8494
4.1472	27.5426
4.212	24.6856
4.2768	21.5967
4.3416	18.0751
4.4064	16.5065
4.4712	17.9709
0	6.5792
0.0648	6.3357
0.1296	9.3971
0.1944	12.7783
0.2592	13.8839
0.324	15.2053
0.3888	16.3872
0.4536	16.2585
0.5184	16.4239
0.5832	13.8536
0.648	12.5933
0.7128	13.2906
0.7776	16.704
0.8424	15.6508
0.9072	15.9115
0.972	16.3185
1.0368	14.7864
1.1016	15.5245
1.1664	14.0715
1.2312	13.8237
1.296	16.1717
1.3608	17.0366
1.4256	17.114
1.4904	17.9364
1.5552	20.0587
1.62	18.3524
1.6848	25.3549
1.7496	28.3699
1.8144	32.0127
1.8792	43.7923
1.944	50.822
2.0088	59.2489
2.0736	68.6318
2.1384	82.3999
2.2032	94.0839
2.268	99.3419
2.3328	102.1986
2.3976	105.9059
2.4624	107.1936
2.5272	103.9547
2.592	95.3588
2.6568	86.5375
2.7216	81.4545
2.7864	75.5422
2.8512	65.3753
2.916	59.3939
2.9808	50.9205
3.0456	46.2089
3.1104	40.1737
3.1752	36.7242
3.24	34.225
3.3048	31.3228
3.3696	32.2365
3.4344	31.1535
3.4992	34.3755
3.564	35.9866
3.6288	39.6054
3.6936	43.1273
3.7584	46.8829
3.8232	53.2573
3.888	54.7823
3.9528	54.5782
4.0176	62.3278
4.0824	72.6492
4.1472	80.0835
4.212	84.2156
4.2768	74.0533
4.3416	55.9603
4.4064	49.1355
4.4712	38.5639
4.536	35.8825
4.6008	32.4846
0	8.2248
0.0648	11.643
0.1296	13.1074
0.1944	17.109
0.2592	17.0568
0.324	18.1908
0.3888	17.176
0.4536	16.0932
0.5184	17.8306
0.5832	14.7492
0.648	14.4342
0.7128	14.4433
0.7776	15.7202
0.8424	16.0417
0.9072	13.8295
0.972	15.0866
1.0368	14.6461
1.1016	13.8677
1.1664	14.2887
1.2312	16.5369
1.296	16.0156
1.3608	14.3613
1.4256	13.7986
1.4904	16.1156
1.5552	18.7832
1.62	22.1719
1.6848	23.3646
1.7496	24.8512
1.8144	29.1124
1.8792	36.8386
1.944	46.0894
2.0088	54.5357
2.0736	62.4919
2.1384	75.6806
2.2032	88.6328
2.268	99.8488
2.3328	110.1019
2.3976	115.5863
2.4624	123.0414
2.5272	129.1185
2.592	122.5165
2.6568	111.6703
2.7216	93.1351
2.7864	79.9057
2.8512	66.5886
2.916	54.4188
2.9808	48.0232
3.0456	38.1864
3.1104	30.888
3.1752	31.333
3.24	28.5796
3.3048	28.0158
3.3696	30.9935
3.4344	34.741
3.4992	37.496
3.564	43.9025
3.6288	58.0626
3.6936	74.0161
3.7584	89.5246
3.8232	102.247
3.888	99.17
3.9528	81.2702
4.0176	63.2228
4.0824	45.8973
4.1472	37.2365
4.212	34.2003
4.2768	27.7348
4.3416	25.9322
4.4064	20.5697
4.4712	18.6911
4.536	18.1831
4.6008	16.7047
4.6656	18.0642
4.7304	19.0817
4.7952	17.6898
4.86	17.3522
0	10.1513
0.0648	11.2168
0.1296	13.7323
0.1944	18.0334
0.2592	18.0983
0.324	18.7418
0.3888	19.9278
0.4536	20.1073
0.5184	20.4324
0.5832	17.2814
0.648	19.4498
0.7128	20.4047
0.7776	16.5385
0.8424	20.1094
0.9072	18.5378
0.972	16.7787
1.0368	16.7631
1.1016	14.4881
1.1664	18.8628
1.2312	16.1875
1.296	19.285
1.3608	18.0816
1.4256	18.1419
1.4904	18.815
1.5552	18.9356
1.62	18.23
1.6848	21.1006
1.7496	23.6576
1.8144	29.2262
1.8792	31.5002
1.944	31.75
2.0088	38.8839
2.0736	44.6301
2.1384	48.627
2.2032	51.3833
2.268	56.9663
2.3328	61.0769
2.3976	68.8416
2.4624	77.2924
2.5272	80.2699
2.592	86.0954
2.6568	89.1832
2.7216	90.2014
2.7864	92.3994
2.8512	88.9033
2.916	86.0251
2.9808	79.1424
3.0456	75.8032
3.1104	69.8452
3.1752	63.73
3.24	53.7061
3.3048	53.5286
3.3696	56.267
3.4344	61.2983
3.4992	64.5072
3.564	66.8988
3.6288	72.2196
3.6936	79.493
3.7584	88.3543
3.8232	101.4286
3.888	113.4164
3.9528	107.8281
4.0176	93.2622
4.0824	74.4925
4.1472	59.6936
4.212	50.3787
4.2768	43.8746
4.3416	35.8677
4.4064	31.71
4.4712	26.9779
4.536	24.4278
4.6008	22.0894
4.6656	23.8591
4.7304	24.2704
4.7952	24.8582
4.86	23.1115
0	11.7187
0.0648	11.7456
0.1296	14.8371
0.1944	17.732
0.2592	22.5588
0.324	23.7101
0.3888	24.6475
0.4536	23.2422
0.5184	23.1829
0.5832	16.4131
0.648	19.8846
0.7128	21.1899
0.7776	21.3054
0.8424	20.7589
0.9072	19.8103
0.972	20.2411
1.0368	20.4868
1.1016	21.2649
1.1664	19.7239
1.2312	17.7853
1.296	16.8696
1.3608	17.0732
1.4256	16.1283
1.4904	18.6807
1.5552	17.0837
1.62	19.6616
1.6848	17.8975
1.7496	20.5228
1.8144	21.6112
1.8792	18.9377
1.944	21.0219
2.0088	22.5423
2.0736	25.7741
2.1384	31.5587
2.2032	28.8146
2.268	34.2333
2.3328	35.307
2.3976	37.2208
2.4624	42.1652
2.5272	46.6404
2.592	49.5522
2.6568	56.6363
2.7216	67.4057
2.7864	78.6279
2.8512	93.3153
2.916	99.4192
2.9808	101.7606
3.0456	104.8829
3.1104	111.9415
3.1752	113.262
3.24	110.4654
3.3048	104.0231
3.3696	95.5577
3.4344	88.404
3.4992	83.4696
3.564	77.3115
3.6288	76.2506
3.6936	74.9863
3.7584	78.7302
3.8232	84.6435
3.888	98.4318
3.9528	106.5799
4.0176	111.0156
4.0824	98.5204
4.1472	80.2587
4.212	65.0243
4.2768	53.3174
4.3416	48.3917
4.4064	43.8799
4.4712	39.6182
4.536	37.3842
4.6008	37.5322
4.6656	32.046
4.7304	30.7997
4.7952	27.5951
4.86	27.9557
4.9248	24.9392
4.9896	23.9973
0	9.2013
0.0648	11.4955
0.1296	14.8964
0.1944	17.6818
0.2592	18.1853
0.324	18.6797
0.3888	22.0474
0.4536	23.3555
0.5184	21.3361
0.5832	20.4179
0.648	22.6863
0.7128	21.6842
0.7776	22.5192
